Script;Comment;Input;Model;Training sq error;Training MSE; Training RMSE; Training NRMSE; Training se;Validation error; Validation MSE; Validation RMSE;Validation NRMSE;Validation R2;Testing se;Testing MSE;Testing RMSE;Testing NRMSE;Testing R2
lasso_regressions_glmnet;testing;featureset_allmanual;lasso regression GLMNET;182371714547139;56278881205.721;237231.703626899;0.678991827650329;0.538970097984066;183561747136192;56646118542.2597;238004.450677418;0.68120354271253;0.535961733395898;457646483086570;60523240506.0596;246014.716035565;0.65704927003387;0.568286256747959
lasso_regressions_glmnet;testing;featureset_allmanual 1_2_3_4_5_6_7_8_9;lasso regression GLMNET;180298973750150;55639245101.111;235879.725922155;0.675122269751227;0.544209920885951;181526407235093;56018024142.908;236681.271212802;0.677416409588021;0.541107008020875;450425518752626;59568275970.7236;244066.130322754;0.651845041437985;0.575098041952711
lasso_regressions_glmnet;testing;featureset_allmanual 1_2_3_4_5_6_7_8_10;lasso regression GLMNET;165266388928009;51000274318.1637;225832.40316253;0.646365362730572;0.582211817862176;166610791044995;51415149219.2546;226749.088684507;0.648989050747106;0.578813212010371;425241256972524;56237685244.0024;237144.861306338;0.63335990840112;0.598855226430125
lasso_regressions_glmnet;testing;featureset_allmanual 1_2_3_4_5_6_7_8_11;lasso regression GLMNET;182397174396772;56286737971.5391;237248.26231511;0.679039221037467;0.53890573629283;183586527526392;56653765630.7337;238020.51514677;0.681249521573021;0.535899089356529;458002037463719;60570262178.6311;246110.264269151;0.657304457602086;0.567950850016427
lasso_regressions_glmnet;testing;featureset_allmanual 1_2_3_4_5_6_7_8_12;lasso regression GLMNET;182353835913365;56273363960.3039;237220.074952151;0.678958544682664;0.539015294602399;183683341415611;56683641850.2116;238083.2666321;0.681429125500577;0.535654346919519;457668164547543;60526107855.2593;246020.543563458;0.657064834033495;0.568265803876535
lasso_regressions_glmnet;testing;featureset_allmanual 1_2_3_4_5_6_7_8_13;lasso regression GLMNET;169392605873090;52273601565.5269;228634.209088506;0.654384541016253;0.571780872478948;170739399872590;52689214588.0542;229541.313466779;0.656980806398395;0.568376220024114;418960295300668;55407035019.5951;235386.989911497;0.628665034308194;0.604780274638278
lasso_regressions_glmnet;testing;featureset_allmanual 1_2_3_4_5_6_7_8_14;lasso regression GLMNET;180942045595085;55837693440.8531;236300.007280688;0.67632517645971;0.542584255686743;182200122375712;56225928830.6472;237120.072601725;0.678672323331778;0.539403877543446;453709792097706;60002617483.0002;244954.317134849;0.654217186104552;0.571999873405442
lasso_regressions_glmnet;testing;featureset_allmanual 1_2_3_4_5_6_7_8_15;lasso regression GLMNET;181270720754798;55939120739.0211;236514.525429245;0.676939158771206;0.541753375322132;182532771350826;56328582425.8064;237336.432992927;0.679291578411129;0.538562951499717;454839004045596;60151954512.411;245258.95399029;0.655030801756161;0.570934648750681
lasso_regressions_glmnet;testing;featureset_allmanual 1_2_3_4_5_6_7_8_16;lasso regression GLMNET;150652429134387;46490488854.9259;215616.531961086;0.61712604542154;0.619155444062372;151796387391520;46843507912.8282;216433.610866769;0.619464644736146;0.616263553921921;386288001328091;51086160329.0473;226022.477486305;0.603654554641173;0.635601178660967
lasso_regressions_glmnet;testing;featureset_allmanual 1_2_3_4_5_6_7_8_17;lasso regression GLMNET;176746462436656;54542960171.7808;233544.343052408;0.668438062460423;0.553190556654156;178021611953369;54936464111.5165;234385.289878688;0.67084497525413;0.549967019176286;443841208191155;58697508191.6491;242275.68634027;0.647063173382753;0.581309249651841
lasso_regressions_glmnet;testing;featureset_allmanual 1_2_3_4_5_6_7_8_18;lasso regression GLMNET;180276032965509;55632165704.5236;235864.719075413;0.675079317961307;0.544267914460897;181713991963201;56075911730.6591;236803.529810388;0.677766331572947;0.54063279978615;455184725323201;60197675768.4588;245352.146451705;0.6552796975935;0.570608517921771
lasso_regressions_glmnet;testing;featureset_allmanual 1_2_3_4_5_6_7_8_19;lasso regression GLMNET;182105668334453;56196780846.9227;237058.602136524;0.678496385871164;0.539642654359768;183317321247044;56570690093.209;237845.937726943;0.680749855467934;0.536579634280386;456241117244469;60337382430.0032;245636.687874599;0.656039642922056;0.569611986914702
lasso_regressions_glmnet;testing;featureset_allmanual 1_2_3_4_5_6_7_8_20;lasso regression GLMNET;182142802645555;56208240285.6211;237082.77095905;0.67856556057559;0.539548780000735;183383546198998;56591126739.3914;237888.895788331;0.680872807721651;0.536412219705236;457752495457817;60537260524.7393;246043.208653967;0.657125367327658;0.568186251614491
lasso_regressions_glmnet;testing;featureset_allmanual 1_2_3_4_5_6_7_8_21;lasso regression GLMNET;182311697110763;56260360163.7906;237192.664650049;0.67888009238967;0.539121820156993;183560873610964;56645848977.3073;238003.884374409;0.681201921870505;0.535963941639931;457463158749803;60498996065.5694;245965.436729573;0.656917656232258;0.568459192930317
lasso_regressions_glmnet;testing;featureset_allmanual 1_2_3_4_5_6_7_8_22;lasso regression GLMNET;182371714547139;56278881205.721;237231.703626899;0.678991827650329;0.538970097984066;183561816528554;56646139956.3506;238004.495664159;0.68120367147116;0.535961557974212;457646483086568;60523240506.0594;246014.716035565;0.657049270033869;0.56828625674796
lasso_regressions_glmnet;testing;featureset_allmanual 1_2_3_4_5_6_7_8_23;lasso regression GLMNET;182371561761154;56278834056.829;237231.604253795;0.678991543229971;0.538970484222182;183561740527596;56646116502.8841;238004.446393096;0.681203530450173;0.53596175010222;457646995883321;60523308322.862;246014.85386631;0.657049638148396;0.568285773009061
lasso_regressions_glmnet;testing;featureset_allmanual 1_2_3_4_5_6_7_8_24;lasso regression GLMNET;180955581527088;55841870553.0283;236308.845693572;0.67635047328988;0.542550037280556;182212796670371;56229840046.4037;237128.319789948;0.67869592799051;0.5393718373291;453739602266375;60006559844.7894;244962.364139452;0.654238677820923;0.57197175244313
lasso_regressions_glmnet;testing;featureset_allmanual 1_2_3_4_5_6_7_8_25;lasso regression GLMNET;182198116670068;56225309881.2123;237118.767458867;0.678668587822061;0.539408947903609;183478760813112;56620509431.6038;237950.644948913;0.681049542849202;0.536171520184893;456306390421857;60346014735.4171;245654.258533039;0.656086570148557;0.569550412470703
lasso_regressions_glmnet;testing;featureset_allmanual 1_2_3_4_5_6_7_8_26;lasso regression GLMNET;177704047475180;54838465506.9217;234176.142053203;0.670246363592601;0.550769812090894;179053871257854;55255013503.4266;235063.849843881;0.672787113104564;0.547357500440426;434595187449222;57474732189.2776;239738.883348692;0.640287950417654;0.59003134054996
lasso_regressions_glmnet;testing;featureset_allmanual 1_2_3_4_5_6_7_8_27;lasso regression GLMNET;181680035660330;56065433007.3537;236781.40342382;0.677703002618911;0.540718640241313;182951758014260;56457879344.0086;237608.668495088;0.680070756229006;0.537503766522108;452395658494375;59828824769.4736;244599.314736312;0.653269055559447;0.573239541048469
lasso_regressions_glmnet;testing;featureset_allmanual 1_2_3_4_5_6_7_8_28;lasso regression GLMNET;182112485177773;56198884486.2748;237063.039055595;0.678509084982386;0.539625421596366;183391603577885;56593613201.0138;237894.121829468;0.680887765415621;0.536391850907322;457212457075623;60465841046.8324;245898.029774198;0.656737627608207;0.568695688483543
lasso_regressions_glmnet;testing;featureset_allmanual 1_2_3_4_5_6_7_8_29;lasso regression GLMNET;177408393631921;54747228400.5311;233981.256515412;0.669688572684118;0.551517215616308;178795954473030;55175421840.1575;234894.490868044;0.6723023829493;0.548009505880693;440470028928861;58251673468.0765;241353.834583328;0.6446011173166;0.584489399554191
lasso_regressions_glmnet;testing;featureset_allmanual 1_2_3_4_5_6_7_8_30;lasso regression GLMNET;179612183664663;55427305559.2232;235430.043875507;0.673835213973913;0.545946104408731;180854214173515;55810589160.1651;236242.648901855;0.676161008391616;0.542806290730832;452851029825322;59889047123.6292;244722.387867619;0.653597755859936;0.572809973534856
lasso_regressions_glmnet;testing;featureset_allmanual 1_2_3_4_5_6_7_8_31;lasso regression GLMNET;182111300668814;56198518953.4992;237062.268093215;0.678506878375309;0.539628415997393;183366993814655;56586018767.0592;237878.159499899;0.680842078894123;0.536454063607129;457218029355954;60466577974.7343;245899.528211695;0.656741629593453;0.568690431958936
lasso_regressions_glmnet;testing;featureset_allmanual 1_2_3_4_5_6_7_8_32;lasso regression GLMNET;177845301211827;54882055612.3521;234269.194757553;0.670512694040128;0.55041272713105;179236505761689;55311373479.9227;235183.701560977;0.673130146245556;0.546895806215436;445216295418367;58879361954.4227;242650.699472354;0.648064748039178;0.580012082348917
lasso_regressions_glmnet;testing;featureset_allmanual 1_2_3_4_5_6_7_8_33;lasso regression GLMNET;182138123285545;56206796261.5477;237079.725538789;0.678556844137455;0.539560609274217;183593758763572;56655997149.6904;238025.202761578;0.681262938212102;0.535880809018613;455156470774589;60193939135.6992;245344.531497442;0.655259359785175;0.570635171413922
lasso_regressions_glmnet;testing;featureset_allmanual 1_2_3_4_5_6_7_8_34;lasso regression GLMNET;182286236407186;56252503134.4502;237176.10152469;0.678832686302764;0.539186184006973;183571810897173;56649224162.0655;238010.974877348;0.681222215926803;0.535936292527777;457172182929857;60460514835.6618;245887.199414003;0.656708702183034;0.568733680477075
lasso_regressions_glmnet;testing;featureset_allmanual 1_2_3_4_5_6_7_8_35;lasso regression GLMNET;181879743334774;56127061667.8829;236911.505984583;0.678075375173522;0.540213785583288;183036275731273;56483961034.1841;237663.545867228;0.680227823293131;0.537290108417889;456649306210803;60391364968.6971;245746.546198918;0.656333049483111;0.5692269281562
lasso_regressions_glmnet;testing;featureset_allmanual 1_2_3_4_5_6_7_8_16_9;lasso regression GLMNET;148334188971600;45775093032.4333;213951.146368589;0.612359468316102;0.625015881563621;149472421402438;46126345132.6763;214770.447531024;0.614704428054505;0.622138466130184;379221085694291;50151568563.6832;223945.458903911;0.598107311104687;0.642267644403122
lasso_regressions_glmnet;testing;featureset_allmanual 1_2_3_4_5_6_7_8_16_10;lasso regression GLMNET;138304727114480;42680057742.4718;206591.523888256;0.591295152533938;0.650370042589867;139513377946795;43053040563.7388;207492.266274526;0.593873208964614;0.647314611674072;362974552858914;48002982590.6122;219095.829696989;0.585155056127053;0.657593560288945
lasso_regressions_glmnet;testing;featureset_allmanual 1_2_3_4_5_6_7_8_16_11;lasso regression GLMNET;150245929324907;46365045309.3372;215325.440460103;0.616292898977602;0.620183062669783;151465976911961;46741545104.7558;216197.930389622;0.618790092745525;0.617098821119985;384899934623114;50902590044.7153;225616.023466232;0.60256900853444;0.636910589953822
lasso_regressions_glmnet;testing;featureset_allmanual 1_2_3_4_5_6_7_8_16_12;lasso regression GLMNET;150248300511066;46365777043.995;215327.139589962;0.616297762135734;0.620177068386486;151469605243968;46742664787.523;216200.519859511;0.618797504187023;0.617089648811911;384926612943950;50906118223.0973;225623.842319683;0.602589890911054;0.636885423371805
lasso_regressions_glmnet;testing;featureset_allmanual 1_2_3_4_5_6_7_8_16_13;lasso regression GLMNET;144475273469343;44584253500.8002;211149.836610877;0.604341710136552;0.634771097389228;145740635156597;44974736971.6394;212072.480467503;0.606982451778173;0.631572303233357;366143292782156;48422044935.8139;220050.096423096;0.58770368519246;0.654604378411202
lasso_regressions_glmnet;testing;featureset_allmanual 1_2_3_4_5_6_7_8_16_14;lasso regression GLMNET;149809787929893;46230454537.8469;215012.684597553;0.615397745962747;0.62128561426397;151034933262672;46608527468.8078;215890.08191394;0.617908985389523;0.61818848577489;383188803808796;50676294889.7435;225113.959784247;0.601228110798424;0.638524758785758
lasso_regressions_glmnet;testing;featureset_allmanual 1_2_3_4_5_6_7_8_16_15;lasso regression GLMNET;150429754495700;46421772718.9322;215457.12501315;0.616669799425477;0.619718358476542;151655148131085;46799922274.6751;216332.896885044;0.619176386592414;0.616620602286361;385708859030718;51009569401.6687;225852.981830368;0.60320187035138;0.636147503604596
lasso_regressions_glmnet;testing;featureset_allmanual 1_2_3_4_5_6_7_8_16_17;lasso regression GLMNET;148194669522371;45732038118.3061;213850.50413386;0.612071415522767;0.625368582299956;149397561869121;46103243903.4472;214716.659585248;0.614550479087947;0.622327708652774;379811141059571;50229602732.2054;224119.6170178;0.59857244775767;0.641711024785392
lasso_regressions_glmnet;testing;featureset_allmanual 1_2_3_4_5_6_7_8_16_18;lasso regression GLMNET;148776348723830;45911541034.973;214269.785632443;0.613271460485857;0.623898115753544;150120754712452;46326417130.8293;215235.724569202;0.61603611897813;0.620499500114363;384027251302715;50787178642.1629;225360.108808464;0.60188551877502;0.637733822288926
lasso_regressions_glmnet;testing;featureset_allmanual 1_2_3_4_5_6_7_8_16_19;lasso regression GLMNET;150492598483814;46441166018.7667;215502.125323085;0.616798596893187;0.619559490870596;151609945377709;46785972960.2557;216300.654091142;0.619084103001201;0.616734873411198;385474614283444;50978590793.2875;225784.390056725;0.603018677347609;0.63636847476994
lasso_regressions_glmnet;testing;featureset_allmanual 1_2_3_4_5_6_7_8_16_20;lasso regression GLMNET;150427081969086;46420947992.3116;215455.211105027;0.616664321540545;0.61972511453894;151610819582538;46786242734.9291;216301.277700639;0.619085887862778;0.616732663449156;386023320041471;51051156522.0487;225945.029867994;0.603447709693451;0.635850861665728
lasso_regressions_glmnet;testing;featureset_allmanual 1_2_3_4_5_6_7_8_16_21;lasso regression GLMNET;150649250260609;46489507872.4298;215614.257117728;0.617119534487186;0.619163480154319;151819229036528;46850556715.4846;216449.894237638;0.61951125012479;0.61620581096882;386267223595477;51083412496.9221;226016.398734521;0.603638319679759;0.635620779014197
lasso_regressions_glmnet;testing;featureset_allmanual 1_2_3_4_5_6_7_8_16_22;lasso regression GLMNET;150649562726554;46489604297.6559;215614.48072348;0.617120174479547;0.619162690250334;151792918027179;46842437286.585;216431.137516266;0.619457565645312;0.616272324364784;386254335192219;51081708019.8663;226012.628009734;0.603628248932736;0.635632937090399
lasso_regressions_glmnet;testing;featureset_allmanual 1_2_3_4_5_6_7_8_16_23;lasso regression GLMNET;150649548817553;46489600005.4166;215614.470769976;0.617120145991161;0.619162725411847;151793206539409;46842526319.83;216431.343201095;0.61945815434537;0.616271595015028;386248580469011;51080946964.0958;226010.944345834;0.60362375224996;0.635638365719679
lasso_regressions_glmnet;testing;featureset_allmanual 1_2_3_4_5_6_7_8_16_24;lasso regression GLMNET;149820800445815;46233852938.0696;215020.587242407;0.615420364487972;0.621257774973491;151045496490406;46611787221.2333;215897.631346973;0.617930592970863;0.618161782270678;383215691666806;50679850779.1848;225121.85762201;0.601249204124145;0.638499394540083
lasso_regressions_glmnet;testing;featureset_allmanual 1_2_3_4_5_6_7_8_16_25;lasso regression GLMNET;150236474617639;46362127640.0676;215318.665331335;0.616273507568301;0.620206963869463;151429353455761;46730243312.9951;216171.791205502;0.618715278578078;0.617191404054052;383890016150599;50769029445.2951;225319.838108621;0.601777964908477;0.637863280950612
lasso_regressions_glmnet;testing;featureset_allmanual 1_2_3_4_5_6_7_8_16_26;lasso regression GLMNET;145325127973538;44846513801.4311;211769.954907279;0.606116579384616;0.632622692195092;146574274489472;45231993361.9725;212678.14500313;0.608715952249238;0.629464889477304;362306982727690;47914697180.1481;218894.260272279;0.584616710106533;0.658223302264214
lasso_regressions_glmnet;testing;featureset_allmanual 1_2_3_4_5_6_7_8_16_27;lasso regression GLMNET;149972804297383;46280760468.2557;215129.636424775;0.615732479194849;0.620873514064565;151170878810064;46650479497.011;215987.220679861;0.618187010742796;0.617844819748887;381713988593240;50481252210.9688;224680.333387168;0.60006999346195;0.639916002946575
lasso_regressions_glmnet;testing;featureset_allmanual 1_2_3_4_5_6_7_8_16_28;lasso regression GLMNET;150017995924487;46294706349.1704;215162.046721002;0.61582524220221;0.620759271066589;151246384186526;46673780029.7873;216041.153555954;0.618341374521114;0.617653944555339;385449944326010;50975328218.7409;225777.164963025;0.602999380768045;0.636391746793354
lasso_regressions_glmnet;testing;featureset_allmanual 1_2_3_4_5_6_7_8_16_29;lasso regression GLMNET;147341831254396;45468857045.0226;213234.277368866;0.610307684406675;0.627524530354162;148631172079450;45866740342.37;214165.21739622;0.612972170902121;0.62426511769954;374603920059581;49540953522.3939;222577.971781562;0.594455064483025;0.646623176310483
lasso_regressions_glmnet;testing;featureset_allmanual 1_2_3_4_5_6_7_8_16_30;lasso regression GLMNET;150092421496702;46317673660.4543;215215.412227968;0.61597798208712;0.62057112558388;151276260099043;46682999567.6725;216062.489959901;0.618402442429367;0.617578419197393;385572080598055;50991480605.4427;225812.932768349;0.603094908428981;0.636276531427039
lasso_regressions_glmnet;testing;featureset_allmanual 1_2_3_4_5_6_7_8_16_31;lasso regression GLMNET;150652429134386;46490488854.9254;215616.531961085;0.617126045421536;0.619155444062376;151799398406573;46844437095.0695;216435.757431783;0.61947078851912;0.6162559421715;386288001328248;51086160329.0681;226022.477486351;0.603654554641296;0.635601178660819
lasso_regressions_glmnet;testing;featureset_allmanual 1_2_3_4_5_6_7_8_16_32;lasso regression GLMNET;147475556355468;45510123856.0307;213331.01944169;0.610584574366293;0.627186477545933;148804118762838;45920110712.1858;214289.782099347;0.613328693298345;0.623827913976944;377577057904516;49934147709.3851;223459.499035922;0.596809422987775;0.643818512632999
lasso_regressions_glmnet;testing;featureset_allmanual 1_2_3_4_5_6_7_8_16_33;lasso regression GLMNET;149711259560134;46200049239.3562;214941.967143125;0.615195342266719;0.621534690853334;151081380437071;46622860804.5274;215923.275272786;0.618003989636612;0.61807106879323;380537917678850;50325718135.1386;224333.943341481;0.59914486454961;0.641025431283829
lasso_regressions_glmnet;testing;featureset_allmanual 1_2_3_4_5_6_7_8_16_34;lasso regression GLMNET;150164494422848;46339914958.447;215267.078203907;0.616125857665694;0.620388927515713;151359172006777;46708585714.1727;216121.691910305;0.618571887068891;0.617368820528031;384927505720331;50906236291.7848;225624.103968935;0.602590589716607;0.636884581184991
lasso_regressions_glmnet;testing;featureset_allmanual 1_2_3_4_5_6_7_8_16_35;lasso regression GLMNET;150457746679718;46430410948.8405;215477.170365773;0.616727172156041;0.619647595124413;151602033756438;46783531478.6108;216295.010295223;0.619067949631956;0.616754873738486;386041457063907;51053555123.1776;225950.337736365;0.603461885800861;0.635833752385669
lasso_regressions_glmnet;testing;featureset_allmanual 1_2_3_4_5_6_7_8_16_10_9;lasso regression GLMNET;135126039326979;41699132642.1783;204203.654820814;0.584460722069949;0.658405664357474;136335535397010;42072376299.0311;205115.51940073;0.587070611845305;0.655348096707579;353759538240792;46784307113.7727;216296.803290693;0.577679494149708;0.666286402038937
lasso_regressions_glmnet;testing;featureset_allmanual 1_2_3_4_5_6_7_8_16_10_11;lasso regression GLMNET;138333987702509;42689087394.6951;206613.376611233;0.591357698222758;0.650296072752682;139556950608552;43066486841.09;207524.665620957;0.593965940632058;0.647204461369075;363305487013048;48046748265.9589;219195.684870754;0.585421746551465;0.657281378664632
lasso_regressions_glmnet;testing;featureset_allmanual 1_2_3_4_5_6_7_8_16_10_12;lasso regression GLMNET;138282162180567;42673094331.2967;206574.670110584;0.591246914557609;0.650427086026107;139598240803236;43079228761.9923;207555.3631251;0.594053801378004;0.647100081068343;363144376751641;48025441612.331;219147.077581087;0.585291927552388;0.65743335954201
lasso_regressions_glmnet;testing;featureset_allmanual 1_2_3_4_5_6_7_8_16_10_13;lasso regression GLMNET;125516954334569;38733823278.682;196809.10364788;0.563296435261719;0.68269712602144;126804789383343;39131241901.9729;197816.182103419;0.566178841072828;0.679441519921429;328941722727028;43502178499.9046;208571.758634539;0.557047659460718;0.689697905089336
lasso_regressions_glmnet;testing;featureset_allmanual 1_2_3_4_5_6_7_8_16_10_14;lasso regression GLMNET;137109061295751;42311082023.0677;205696.577567707;0.58873368529095;0.653392647803736;138371426150291;42700640688.2553;206641.333445793;0.59143771477157;0.650201429545783;358753881341237;47444803457.1496;217818.280814879;0.581743014059205;0.661575065593312
lasso_regressions_glmnet;testing;featureset_allmanual 1_2_3_4_5_6_7_8_16_10_15;lasso regression GLMNET;138286858794658;42674543679.882;206578.1781309;0.591256955024754;0.650415213134857;139561998072190;43068044459.8641;207528.418439172;0.593976681746588;0.647191701541313;362906014925785;47993918524.8674;219075.143557793;0.585099808161085;0.657658214489861
lasso_regressions_glmnet;testing;featureset_allmanual 1_2_3_4_5_6_7_8_16_10_17;lasso regression GLMNET;135386041407542;41779367815.9365;204400.019119217;0.585022745407553;0.657748387355809;136676831292559;42177698285.0049;205372.097143222;0.58780497486528;0.654485311523628;355522372616514;47017440007.4739;216835.052534118;0.579117035278093;0.664623459450712
lasso_regressions_glmnet;testing;featureset_allmanual 1_2_3_4_5_6_7_8_16_10_18;lasso regression GLMNET;138230580236333;42657176434.6035;206536.138325968;0.591136630955295;0.650557483542824;139583583491993;43074705598.5167;207544.46655721;0.594022613807227;0.64713713428563;363208085258373;48033866991.7838;219166.299854206;0.585343265865497;0.657373261105914
lasso_regressions_glmnet;testing;featureset_allmanual 1_2_3_4_5_6_7_8_16_10_19;lasso regression GLMNET;138122835298933;42623926955.3875;206455.62950762;0.590906202943875;0.650829859322452;139297996784239;42986575153.2909;207332.040826523;0.593414620301664;0.647859088412232;362292186740816;47912740427.2718;218889.790596254;0.584604772619959;0.658237259829966
lasso_regressions_glmnet;testing;featureset_allmanual 1_2_3_4_5_6_7_8_16_10_20;lasso regression GLMNET;138077899162769;42610059917.534;206422.043196782;0.590810074010721;0.650943456447446;139320016878259;42993370429.9518;207348.427604242;0.593461521655838;0.647803422313937;362691682025606;47965573236.2106;219010.440929675;0.584927002179154;0.657860402121708
lasso_regressions_glmnet;testing;featureset_allmanual 1_2_3_4_5_6_7_8_16_10_21;lasso regression GLMNET;138304727114480;42680057742.4718;206591.523888256;0.591295152533938;0.650370042589867;139523328826515;43056111349.0248;207499.665900996;0.593894387777664;0.647289456166194;362974552858914;48002982590.6122;219095.829696989;0.585155056127053;0.657593560288945
lasso_regressions_glmnet;testing;featureset_allmanual 1_2_3_4_5_6_7_8_16_10_22;lasso regression GLMNET;138304727114480;42680057742.4718;206591.523888256;0.591295152533938;0.650370042589867;139513377731504;43053040497.3011;207492.266114429;0.593873208506394;0.647314612218321;362974552858914;48002982590.6122;219095.829696989;0.585155056127053;0.657593560288945
lasso_regressions_glmnet;testing;featureset_allmanual 1_2_3_4_5_6_7_8_16_10_23;lasso regression GLMNET;138304605519484;42680020218.9429;206591.433072485;0.59129489260592;0.650370349978154;139513307582164;43053018849.611;207492.21394937;0.593873059202365;0.647314789553624;362975452259810;48003101535.3845;219096.10114145;0.585155781093379;0.657592711852998
lasso_regressions_glmnet;testing;featureset_allmanual 1_2_3_4_5_6_7_8_16_10_24;lasso regression GLMNET;137119234742525;42314221491.29;205704.208734994;0.588755526807679;0.653366929653412;138381040952202;42703607761.8276;206648.512604924;0.591458262574858;0.65017712363193;358778308696412;47448033947.8162;217825.696252339;0.581762819003594;0.661552022424992
lasso_regressions_glmnet;testing;featureset_allmanual 1_2_3_4_5_6_7_8_16_10_25;lasso regression GLMNET;137720258506963;42499694030.8481;206154.539195352;0.590044438439854;0.651847560666198;139000037069667;42894626468.0348;207110.17953745;0.592779620848179;0.648612321107089;360438002223972;47667526578.5852;218328.941229937;0.58310687171112;0.659986376163272
lasso_regressions_glmnet;testing;featureset_allmanual 1_2_3_4_5_6_7_8_16_10_26;lasso regression GLMNET;133380266877095;41160397123.0043;202880.25316182;0.580672952992637;0.662818921662811;134714084672798;41572005762.3202;203892.142473221;0.583569128176744;0.659447072639035;338769227611581;44801855136.0948;211664.487186903;0.565307632971612;0.680427280104034
lasso_regressions_glmnet;testing;featureset_allmanual 1_2_3_4_5_6_7_8_16_10_27;lasso regression GLMNET;137592529533259;42460277590.8839;206058.917765973;0.589770755925651;0.652170455454886;138877755428944;42856891044.266;207019.059615935;0.592518822307769;0.648921445211015;358053630974737;47352196121.7665;217605.597634267;0.581174985728129;0.662235635963909
lasso_regressions_glmnet;testing;featureset_allmanual 1_2_3_4_5_6_7_8_16_10_28;lasso regression GLMNET;137364674509217;42389962817.2247;205888.228942853;0.589282219552993;0.652746465718698;138687779861284;42798265656.9307;206877.416981484;0.592113420374685;0.649401697412192;361285421849182;47779596885.4304;218585.445273537;0.583791935585851;0.659186975944926
lasso_regressions_glmnet;testing;featureset_allmanual 1_2_3_4_5_6_7_8_16_10_29;lasso regression GLMNET;134107744692532;41384892668.5794;203432.77186476;0.582254342318702;0.660979880851015;135460888400377;41802465175.2437;204456.511696849;0.585184435425996;0.657559176535159;347706658957376;45983820532.616;214438.384000197;0.572716079529989;0.671996292247799
lasso_regressions_glmnet;testing;featureset_allmanual 1_2_3_4_5_6_7_8_16_10_30;lasso regression GLMNET;137979986842346;42579844728.3895;206348.842323841;0.590600562407746;0.651190975683654;139205113195598;42957911802.3755;207262.905032173;0.593216743548076;0.648093895174216;362517398684360;47942524457.3643;218957.814332725;0.584786448525832;0.658024809620545
lasso_regressions_glmnet;testing;featureset_allmanual 1_2_3_4_5_6_7_8_16_10_31;lasso regression GLMNET;138262550153902;42667042170.6226;206560.020746084;0.591204985934141;0.650476664606613;139497384955041;43048105216.8003;207480.373088156;0.593839168926008;0.647355041449268;362834039387448;47984399839.6413;219053.417776672;0.585041783548346;0.65772611150257
lasso_regressions_glmnet;testing;featureset_allmanual 1_2_3_4_5_6_7_8_16_10_32;lasso regression GLMNET;134088266075832;41378881677.467;203417.997427629;0.582212055719077;0.661029122175366;135523412832601;41821759861.9351;204503.691560654;0.585319471095611;0.657401116756354;351232329280407;46450086527.8592;215522.821362053;0.575612364713602;0.668670405588815
lasso_regressions_glmnet;testing;featureset_allmanual 1_2_3_4_5_6_7_8_16_10_33;lasso regression GLMNET;137158778207437;42326424381.2488;205733.867851768;0.588840415537124;0.653266965030067;138590081512584;42768116498.2516;206804.536938268;0.591904827033299;0.64964867573468;356361326428653;47128390719.9171;217090.743054413;0.579799926417377;0.663832045326404
lasso_regressions_glmnet;testing;featureset_allmanual 1_2_3_4_5_6_7_8_16_10_34;lasso regression GLMNET;137381464828140;42395144214.8247;205900.81159341;0.589318232938925;0.652704020325743;138648383681726;42786108218.4003;206848.031700571;0.592029315403519;0.649501289702841;360734916652056;47706793182.8416;218418.848048518;0.583346992344843;0.659706286522225
lasso_regressions_glmnet;testing;featureset_allmanual 1_2_3_4_5_6_7_8_16_10_35;lasso regression GLMNET;137510713425628;42435029602.107;205997.644651843;0.589595383312664;0.652377283976393;138846430090887;42847224221.8446;206995.710636343;0.59245199411371;0.649000634670689;361083997716362;47752958766.9592;218524.503813552;0.583629174827296;0.65937698629041
lasso_regressions_glmnet;testing;featureset_allmanual 1_2_3_4_5_6_7_8_16_10_13_9;lasso regression GLMNET;124879529461684;38537117562.6242;196308.730225184;0.561864293353241;0.684308515854663;126163394309812;38933311004.4166;197315.257910828;0.564745122780368;0.681062946295787;326996261235597;43244893372.4257;207954.065534737;0.555397941887435;0.691533126147201
lasso_regressions_glmnet;testing;featureset_allmanual 1_2_3_4_5_6_7_8_16_10_13_11;lasso regression GLMNET;125448991210348;38712850242.3541;196755.813744738;0.563143911766012;0.682868934640874;126856392313664;39147166274.8538;197856.428439548;0.566294031972301;0.679311069352554;328456718126586;43438037178.6797;208417.938716128;0.556636841495283;0.690155426690155
lasso_regressions_glmnet;testing;featureset_allmanual 1_2_3_4_5_6_7_8_16_10_13_12;lasso regression GLMNET;125448299218378;38712636697.5399;196755.27107943;0.563142358578542;0.682870683974596;126857135349194;39147395571.4224;197857.007890604;0.566295690445961;0.679309190982333;328466847318104;43439376753.0389;208421.152364723;0.556645424418684;0.690145871473743
lasso_regressions_glmnet;testing;featureset_allmanual 1_2_3_4_5_6_7_8_16_10_13_14;lasso regression GLMNET;125512425607949;38732425739.2221;196805.553120897;0.563286273134277;0.682708574498497;126831542373035;39139497723.5103;197837.048409822;0.566238563493164;0.679373889213198;328871932386308;43492948804.6431;208549.631514043;0.556988562961921;0.689763740729614
